Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Possession_Kept
212.0,no friday rlcs streams :(,Orange,0.0,901.3,355.17,0,1
213.18,Deeyko,Orange,1209.56,2290.53,792.4,1,0
214.47,sxnityy.,Blue,-2415.57,1286.69,813.36,0,1
217.71,Sik.,Blue,-1676.13,900.53,774.71,0,1
220.12,sxnityy.,Blue,2933.89,528.06,514.13,0,1
220.93,Sik.,Blue,4331.03,608.76,393.8,0,0
221.0,no friday rlcs streams :(,Orange,4429.06,525.04,418.29,1,0
223.0,sxnityy.,Blue,4485.63,1831.16,1016.23,0,0
225.54,Deeyko,Orange,4572.41,3117.11,367.76,0,0
225.71,sxnityy.,Blue,4423.39,3733.08,241.05,0,1
226.99,Sik.,Blue,3212.48,942.08,560.39,0,1
228.72,Sik.,Blue,3951.23,1979.49,918.72,0,0
230.44,no friday rlcs streams :(,Orange,4427.12,4653.47,2902.28,1,1
231.35,no friday rlcs streams :(,Orange,3610.07,4644.28,3026.9,1,1
232.13,no friday rlcs streams :(,Orange,2423.0,3408.56,2917.51,1,1
233.48,no friday rlcs streams :(,Orange,67.72,970.58,1420.82,0,1
234.84,no friday rlcs streams :(,Orange,-2407.14,1215.77,976.59,0,0
235.89,sxnityy.,Blue,-4414.29,1514.02,373.3,1,1
238.11,Sik.,Blue,-3994.13,437.97,1100.37,0,1
238.93,Sik.,Blue,-2514.95,1156.39,733.11,0,1
241.09,Sik.,Blue,1436.9,3341.41,709.57,0,0
242.68,Deeyko,Orange,5005.22,772.7,751.47,1,0
242.82,Sik.,Blue,4642.73,2734.97,589.55,0,1
245.69,sxnityy.,Blue,-1946.81,1481.67,873.96,0,0
247.72,no friday rlcs streams :(,Orange,-561.65,2331.02,1866.58,0,0
249.51,sxnityy.,Blue,-2172.17,798.14,1119.22,0,1
253.41,Sik.,Blue,-3032.85,512.85,1143.27,0,1
255.18,sxnityy.,Blue,-284.25,241.58,653.47,0,0
257.24,Deeyko,Orange,3677.76,1293.82,461.61,0,1
260.96,Deeyko,Orange,2459.77,1779.49,1508.21,1,1
262.69,Deeyko,Orange,414.74,1965.94,2593.29,0,1
264.01,Deeyko,Orange,-1856.15,804.48,501.72,0,0
264.39,Sik.,Blue,-2521.88,1378.15,442.93,0,1
266.05,sxnityy.,Blue,-4728.22,2739.52,1651.8,1,0
267.39,no friday rlcs streams :(,Orange,-4445.53,1537.93,691.23,0,0
270.31,sxnityy.,Blue,-4683.48,2177.61,357.26,1,0
270.51,no friday rlcs streams :(,Orange,-4628.33,1701.11,181.46,0,1
274.08,no friday rlcs streams :(,Orange,-3516.67,1162.07,1091.86,0,0
275.5,Sik.,Blue,-4960.01,830.49,1212.92,1,1
277.26,Sik.,Blue,-4169.26,849.02,1021.57,1,0
280.93,Deeyko,Orange,2968.08,3550.54,485.51,0,0
282.25,Sik.,Blue,3610.8,2958.0,434.0,0,0
282.25,no friday rlcs streams :(,Orange,3610.8,986.24,434.0,0,1
283.0,Deeyko,Orange,3938.37,1456.39,779.79,1,1
284.82,Deeyko,Orange,1317.12,2279.77,1194.62,0,0
285.99,sxnityy.,Blue,-1244.82,1878.26,736.44,0,0
286.95,no friday rlcs streams :(,Orange,-1839.63,1005.51,396.53,0,0
289.05,Sik.,Blue,-4093.19,183.4,918.85,1,1
289.05,sxnityy.,Blue,-4093.19,183.4,749.87,0,1
291.66,Sik.,Blue,-1144.53,1988.66,925.93,0,0
293.16,Deeyko,Orange,1694.72,986.24,316.21,0,0
293.19,Sik.,Blue,1722.09,3503.2,272.95,0,0
296.32,no friday rlcs streams :(,Orange,3303.04,1920.97,1302.14,0,1
297.71,no friday rlcs streams :(,Orange,1866.89,3429.36,2371.59,0,1
299.92,no friday rlcs streams :(,Orange,-1276.97,1212.93,1358.42,0,0
300.66,sxnityy.,Blue,-2384.98,1744.29,326.93,0,0
302.05,Deeyko,Orange,-722.36,776.71,1163.85,0,1
304.26,Deeyko,Orange,1410.58,1463.3,1216.9,1,1
306.42,Deeyko,Orange,-1030.07,326.43,1325.61,0,0
307.17,sxnityy.,Blue,-1863.56,2159.24,381.6,0,0
308.66,no friday rlcs streams :(,Orange,-2785.88,603.47,1308.43,0,0
309.55,Sik.,Blue,-5067.86,3423.47,761.07,1,0
312.3,Deeyko,Orange,-2224.75,1574.54,1627.56,0,0
314.0,sxnityy.,Blue,-1344.03,3375.2,627.83,0,0
315.05,Deeyko,Orange,-878.48,701.59,677.71,0,0
317.77,Sik.,Blue,-3378.63,1736.07,1313.12,0,1
320.21,Sik.,Blue,-675.69,1848.81,1942.88,0,0
322.41,Deeyko,Orange,4876.88,1053.63,2055.33,1,0
323.84,sxnityy.,Blue,1956.72,1344.59,1853.02,0,1
329.15,sxnityy.,Blue,-4056.44,1827.5,884.74,0,1
330.92,Sik.,Blue,-4257.68,1832.14,1945.03,1,1
332.58,sxnityy.,Blue,-2180.84,523.03,63.89,0,0
332.62,no friday rlcs streams :(,Orange,-2172.31,1948.79,187.96,0,1
334.66,no friday rlcs streams :(,Orange,-3218.76,367.09,1814.43,0,1
334.73,Deeyko,Orange,-3382.54,133.96,1812.12,0,0
335.3,Sik.,Blue,-4997.47,3461.34,817.46,1,1
336.95,sxnityy.,Blue,-3283.44,1165.8,140.48,0,1
339.94,sxnityy.,Blue,-3620.31,813.37,244.11,0,0
343.13,no friday rlcs streams :(,Orange,5027.27,4988.47,2563.3,1,0
344.46,Sik.,Blue,1740.64,2907.61,2436.4,0,0
346.9,no friday rlcs streams :(,Orange,4433.52,4411.35,1430.78,1,0
10.67,GarrettG,Blue,3.96,1829.4,467.31,0,0
10.71,pan.,Orange,0.55,1761.04,351.68,0,1
11.54,Tool,Orange,-100.7,331.41,590.02,0,0
13.44,Taha (RLCS PRO BLUE TAG),Blue,1347.02,5823.1,755.81,0,0
13.67,pan.,Orange,1654.86,1624.69,689.51,1,0
17.14,GarrettG,Blue,3923.07,6073.06,2411.77,1,1
17.97,GarrettG,Blue,3555.99,5264.61,1268.27,0,0
18.41,Tool,Orange,3372.64,3824.76,277.66,0,1
21.11,pan.,Orange,1839.47,3551.68,1661.62,0,1
22.24,pan.,Orange,181.59,2933.88,2942.95,0,1
27.86,Tool,Orange,-5212.13,4529.26,4813.45,0,1
34.44,Tool,Orange,62.09,1164.37,360.04,0,0
34.44,Taha (RLCS PRO BLUE TAG),Blue,62.09,787.23,360.04,0,0
39.74,pan.,Orange,4481.8,6120.91,2125.12,1,1
40.87,pan.,Orange,3822.8,4345.9,1367.12,0,1
41.74,pan.,Orange,2732.62,2735.51,588.29,0,0
42.11,GarrettG,Blue,2151.31,2314.08,173.58,0,0
43.84,pan.,Orange,-656.51,769.8,806.66,0,0
45.74,Taha (RLCS PRO BLUE TAG),Blue,-4345.42,3108.93,256.65,1,0
55.64,Tool,Orange,0.0,1051.13,476.02,0,0
55.67,Taha (RLCS PRO BLUE TAG),Blue,-7.1,815.0,326.68,0,1
56.94,GarrettG,Blue,524.17,331.07,510.24,0,1
58.0,GarrettG,Blue,2289.47,547.01,1099.33,0,0
68.41,pan.,Orange,0.0,1400.59,564.53,0,0
68.45,GarrettG,Blue,-4.01,854.56,324.12,0,0
69.18,Tool,Orange,151.85,440.9,732.0,0,0
69.31,Taha (RLCS PRO BLUE TAG),Blue,-110.65,603.29,409.36,0,0
69.48,pan.,Orange,175.45,732.44,599.04,0,0
73.41,Taha (RLCS PRO BLUE TAG),Blue,4630.12,2830.89,550.81,0,0
74.88,Tool,Orange,4367.79,464.9,263.79,0,1
76.21,Tool,Orange,3192.94,539.22,262.97,0,1
77.24,Tool,Orange,1884.54,1147.38,334.11,0,1
79.81,Tool,Orange,-2338.92,481.55,2361.52,0,0
81.01,GarrettG,Blue,-4424.14,2393.18,419.34,1,0
81.38,Tool,Orange,-4202.51,1419.17,449.14,0,0
81.71,GarrettG,Blue,-3977.91,915.39,814.95,0,0
83.31,Tool,Orange,-3156.28,1427.15,306.56,0,0
86.54,Taha (RLCS PRO BLUE TAG),Blue,-1505.12,2184.55,1373.74,0,0
88.98,pan.,Orange,1589.35,2070.43,1483.63,0,1
90.31,pan.,Orange,-254.9,3672.26,456.39,0,1
93.04,pan.,Orange,-4329.26,1007.51,1052.27,0,1
107.88,Tool,Orange,0.0,1781.42,446.69,0,0
107.92,Taha (RLCS PRO BLUE TAG),Blue,-39.66,959.37,446.69,0,1
108.62,GarrettG,Blue,-535.72,1278.41,379.55,0,0
110.98,Tool,Orange,-4612.77,920.04,526.1,0,0
120.38,GarrettG,Blue,0.0,511.46,476.61,0,0
120.41,pan.,Orange,10.03,987.03,346.96,0,0
121.35,Taha (RLCS PRO BLUE TAG),Blue,-127.02,637.22,558.15,0,0
121.45,Tool,Orange,-69.04,296.33,288.81,0,1
124.41,pan.,Orange,-1649.26,1646.42,423.09,0,0
126.01,GarrettG,Blue,-3505.53,2028.25,469.73,0,0
126.08,pan.,Orange,-3405.09,1455.96,378.09,0,1
127.18,Tool,Orange,-1224.54,2198.06,1057.02,0,0
127.45,GarrettG,Blue,-1371.44,953.77,511.65,0,0
131.01,Tool,Orange,4310.02,1650.57,788.27,1,1
133.84,Tool,Orange,2301.74,1322.0,257.64,0,0
133.98,Taha (RLCS PRO BLUE TAG),Blue,1921.13,388.16,91.28,0,1
138.24,GarrettG,Blue,-3585.01,1864.33,482.06,0,0
138.28,pan.,Orange,-3619.79,1441.14,291.7,0,0
141.54,GarrettG,Blue,-3325.75,1060.16,1511.1,0,0
142.11,Tool,Orange,-1578.77,627.44,878.65,0,1
145.64,pan.,Orange,4863.21,229.7,1306.6,1,1
145.68,Tool,Orange,4881.65,229.7,1142.23,0,0
146.61,GarrettG,Blue,4551.3,1250.99,488.63,0,1
162.53,Taha (RLCS PRO BLUE TAG),Blue,0.0,512.66,593.16,0,0
162.56,Tool,Orange,39.12,964.8,363.04,0,0
163.39,GarrettG,Blue,-114.19,477.69,584.07,0,0
163.49,pan.,Orange,-44.17,623.05,294.13,0,1
167.93,pan.,Orange,-312.19,609.91,1120.7,0,1
169.06,pan.,Orange,-1239.92,611.24,520.03,0,0
170.19,Taha (RLCS PRO BLUE TAG),Blue,-2064.63,1224.64,878.21,0,0
170.49,Tool,Orange,-1930.48,1592.03,134.29,0,0
171.76,Taha (RLCS PRO BLUE TAG),Blue,-1095.08,500.83,1017.57,0,1
172.09,GarrettG,Blue,-882.22,114.98,1113.81,0,1
175.49,GarrettG,Blue,3469.61,93.66,1871.99,0,1
189.85,Taha (RLCS PRO BLUE TAG),Blue,-16.98,482.27,447.37,0,0
189.88,Tool,Orange,-25.72,985.45,322.01,0,0
190.08,GarrettG,Blue,39.93,464.82,489.49,0,1
191.12,GarrettG,Blue,385.07,902.53,542.97,0,0
192.25,pan.,Orange,2023.28,1769.18,971.32,0,0
193.82,GarrettG,Blue,4546.58,486.77,441.63,0,1
195.42,GarrettG,Blue,4508.05,1174.67,549.21,0,0
198.48,pan.,Orange,4750.35,2337.43,205.75,1,1
199.78,Tool,Orange,4036.08,1088.96,377.21,0,0
202.28,Taha (RLCS PRO BLUE TAG),Blue,1181.6,640.05,169.52,0,1
205.28,GarrettG,Blue,-410.3,877.43,1400.91,0,1
206.15,GarrettG,Blue,823.19,693.83,454.25,0,0
208.28,Tool,Orange,4722.4,2191.62,361.43,1,1
211.21,Tool,Orange,2887.57,1225.24,1080.95,0,1
212.18,Tool,Orange,1092.34,1894.12,1029.79,0,0
213.95,GarrettG,Blue,-2967.98,2145.17,1152.94,1,1
216.44,Taha (RLCS PRO BLUE TAG),Blue,-2761.36,1053.53,473.22,0,0
216.54,pan.,Orange,-2641.79,1495.33,365.59,0,1
217.88,pan.,Orange,-1773.93,411.64,311.33,0,0
217.94,GarrettG,Blue,-1730.18,1058.83,72.63,0,0
220.74,Tool,Orange,1815.2,1879.23,1444.35,0,1
222.71,Tool,Orange,111.73,626.86,719.89,0,1
226.21,pan.,Orange,-3984.47,1016.09,988.05,0,0
226.58,GarrettG,Blue,-4464.03,3480.45,452.02,1,0
228.21,pan.,Orange,-1952.68,758.25,619.61,0,0
231.44,GarrettG,Blue,4608.11,790.63,529.46,0,0
231.84,pan.,Orange,4848.97,935.68,230.14,0,0
236.17,Taha (RLCS PRO BLUE TAG),Blue,461.73,542.86,329.87,0,1
237.44,Taha (RLCS PRO BLUE TAG),Blue,912.32,670.64,341.91,0,0
239.47,Tool,Orange,2031.48,1241.07,370.9,0,0
241.27,GarrettG,Blue,1612.9,1187.81,1007.23,0,0
242.97,pan.,Orange,2623.33,1222.19,392.71,0,1
247.1,pan.,Orange,3875.66,357.88,1909.36,0,1
247.14,Tool,Orange,3846.46,357.88,1588.8,0,0
249.34,GarrettG,Blue,226.19,105.96,251.6,0,1
249.34,Taha (RLCS PRO BLUE TAG),Blue,226.19,105.96,355.72,0,0
252.97,Tool,Orange,4481.61,650.3,793.62,0,0
254.24,GarrettG,Blue,3804.02,1140.08,412.44,0,1
256.1,Taha (RLCS PRO BLUE TAG),Blue,1233.12,1845.48,1941.98,0,0
259.4,pan.,Orange,5023.32,121.51,1628.51,1,0
261.33,Taha (RLCS PRO BLUE TAG),Blue,3099.14,1009.43,696.75,0,1
263.93,Taha (RLCS PRO BLUE TAG),Blue,4044.16,903.97,882.16,0,0
265.07,Tool,Orange,4936.92,1002.13,480.44,1,0
265.17,Taha (RLCS PRO BLUE TAG),Blue,4888.83,881.31,374.49,0,0
266.3,pan.,Orange,4122.64,1383.58,466.73,0,1
267.5,Tool,Orange,3748.67,936.44,1588.8,0,1
268.67,pan.,Orange,3430.79,1768.28,840.55,0,0
269.67,GarrettG,Blue,415.31,1745.4,375.17,0,1
272.93,Taha (RLCS PRO BLUE TAG),Blue,-3016.94,1300.09,806.43,0,0
275.47,pan.,Orange,3316.67,925.75,1399.84,0,1
277.4,pan.,Orange,4920.66,1587.27,1170.66,1,0
278.03,Taha (RLCS PRO BLUE TAG),Blue,4688.49,3301.2,488.61,0,0
279.06,Tool,Orange,4578.96,852.5,1087.58,1,0
279.3,Taha (RLCS PRO BLUE TAG),Blue,4992.93,2894.47,576.08,0,0
280.53,Tool,Orange,3683.39,742.07,2233.14,0,1
283.2,Tool,Orange,-1610.7,360.04,512.28,0,0
285.03,Taha (RLCS PRO BLUE TAG),Blue,-3961.85,1116.16,1741.47,0,1
286.3,Taha (RLCS PRO BLUE TAG),Blue,-3323.32,2030.03,1762.73,0,1
288.13,Taha (RLCS PRO BLUE TAG),Blue,-853.26,1609.11,725.3,0,0
289.66,Tool,Orange,1387.01,435.8,205.78,0,0
292.99,GarrettG,Blue,-1692.78,1703.55,1508.58,0,0
294.86,pan.,Orange,-7.19,470.97,240.07,0,0
296.49,Taha (RLCS PRO BLUE TAG),Blue,-2107.34,303.38,1090.28,1,1
299.43,GarrettG,Blue,7.09,1361.24,714.69,0,0
300.83,Tool,Orange,1981.4,1639.06,246.28,0,1
302.73,pan.,Orange,4824.74,2240.36,526.59,1,0
302.79,GarrettG,Blue,4783.96,1342.79,418.38,0,1
305.59,Taha (RLCS PRO BLUE TAG),Blue,1756.08,2151.42,792.44,0,0
307.36,Tool,Orange,3471.68,752.66,506.0,0,1
309.46,Tool,Orange,486.77,1177.47,207.4,0,0
309.49,GarrettG,Blue,436.79,402.01,173.9,0,0
311.99,pan.,Orange,-187.66,1278.28,321.26,0,0
312.16,GarrettG,Blue,-454.73,824.64,422.19,0,0
313.52,Tool,Orange,-1287.02,1247.51,1416.01,0,1
315.09,pan.,Orange,-282.35,796.63,619.74,0,1
317.06,pan.,Orange,-574.92,1503.41,1131.26,0,1
318.26,pan.,Orange,-1109.27,749.09,882.14,0,1
319.79,pan.,Orange,-2253.42,447.98,290.1,0,1
320.85,Tool,Orange,-2852.16,1521.85,1384.28,0,1
321.52,Tool,Orange,-4859.42,970.36,1074.36,0,0
322.39,Taha (RLCS PRO BLUE TAG),Blue,-3632.7,2193.0,674.21,0,0
322.65,pan.,Orange,-3205.84,1708.84,156.27,0,0
325.35,GarrettG,Blue,916.75,796.56,1312.08,0,1
337.37,GarrettG,Blue,0.0,383.45,925.49,0,0
337.61,Tool,Orange,621.34,339.14,692.76,0,1
338.74,pan.,Orange,3662.36,621.44,1644.57,0,1
341.17,pan.,Orange,308.73,742.98,432.44,0,1
343.04,pan.,Orange,-2545.38,1257.39,1751.49,0,1
344.1,pan.,Orange,-4849.74,523.13,219.17,0,0
344.1,Taha (RLCS PRO BLUE TAG),Blue,-4849.74,505.13,219.17,0,1
345.9,GarrettG,Blue,-3116.12,1911.47,1626.69,0,0
347.4,Tool,Orange,-190.42,1065.95,607.6,0,1
349.9,Tool,Orange,552.65,1461.02,1876.46,0,1
351.14,Tool,Orange,-240.5,631.96,1127.4,0,1
352.4,Tool,Orange,-1570.99,1164.61,737.26,0,0
353.5,Taha (RLCS PRO BLUE TAG),Blue,-4083.35,1049.1,657.3,1,0
355.83,pan.,Orange,-3680.75,1314.37,1510.6,0,0
357.27,GarrettG,Blue,-4369.98,595.19,243.94,0,1
358.03,GarrettG,Blue,-3316.18,1422.57,1445.09,0,0
359.63,Tool,Orange,-1425.25,913.66,201.54,0,1
362.97,Tool,Orange,-4077.53,833.0,800.84,0,1
372.95,Tool,Orange,0.0,885.58,485.5,0,0
373.02,Taha (RLCS PRO BLUE TAG),Blue,-4.41,398.57,436.17,0,0
374.32,pan.,Orange,1742.4,971.57,309.03,0,1
378.19,Tool,Orange,-2133.51,950.99,322.73,0,0
378.19,GarrettG,Blue,-2133.51,1738.88,322.73,0,1
380.69,Taha (RLCS PRO BLUE TAG),Blue,-4090.03,2093.01,705.14,0,0
382.42,pan.,Orange,-457.84,253.39,536.17,0,0
384.92,Taha (RLCS PRO BLUE TAG),Blue,1420.59,575.73,508.41,0,0
385.02,Tool,Orange,1641.52,939.36,224.36,0,1
388.05,pan.,Orange,4797.82,1612.45,1030.08,1,0
388.78,GarrettG,Blue,4165.91,563.17,823.08,0,1
391.52,GarrettG,Blue,3570.73,1204.28,1071.51,0,0
393.02,Tool,Orange,3504.3,617.51,1075.28,0,0
397.15,GarrettG,Blue,-3244.5,2332.95,1364.11,0,0
399.48,Tool,Orange,-561.35,754.57,310.64,0,0
401.91,GarrettG,Blue,2851.87,1907.24,752.6,0,0
406.65,Tool,Orange,4613.1,373.52,403.34,0,0
409.25,Taha (RLCS PRO BLUE TAG),Blue,4699.03,778.95,660.98,0,0
409.88,pan.,Orange,4616.88,1550.47,378.12,1,0
413.58,Taha (RLCS PRO BLUE TAG),Blue,2247.99,1677.19,388.41,0,0
413.98,pan.,Orange,2125.35,1119.05,622.5,0,1
416.24,pan.,Orange,-948.98,1706.98,1059.12,0,0
10.36,ceeebzz,Blue,-15.68,1936.29,477.75,0,0
10.4,Buffy ._.,Orange,0.39,1448.09,318.13,0,1
11.1,dry,Orange,-70.39,443.07,782.39,0,0
11.23,Taha (RLCS PRO BLUE TAG),Blue,-292.65,1062.42,481.12,1,1
15.43,Taha (RLCS PRO BLUE TAG),Blue,4000.6,7143.16,135.02,0,0
15.53,Buffy ._.,Orange,4009.81,242.57,179.19,0,0
18.26,Taha (RLCS PRO BLUE TAG),Blue,1634.22,1362.19,1340.59,0,1
20.1,ceeebzz,Blue,212.9,1689.38,400.4,0,0
20.16,dry,Orange,201.99,2334.45,216.91,0,1
22.8,Buffy ._.,Orange,1016.5,841.85,1094.08,1,1
24.9,Buffy ._.,Orange,993.37,2609.48,1213.96,0,0
26.73,ceeebzz,Blue,-943.27,3034.64,550.03,0,1
28.26,ceeebzz,Blue,-757.78,2145.61,471.1,0,1
30.83,Taha (RLCS PRO BLUE TAG),Blue,1199.21,185.16,1834.52,0,0
32.53,Buffy ._.,Orange,4891.07,222.41,419.74,1,0
49.93,ceeebzz,Blue,0.0,1505.01,335.12,0,0
49.93,Buffy ._.,Orange,0.0,1307.66,335.12,0,1
50.8,dry,Orange,-4.04,1226.81,640.96,0,0
50.93,Taha (RLCS PRO BLUE TAG),Blue,-225.18,307.99,290.33,0,1
50.97,ceeebzz,Blue,-243.05,307.99,496.61,0,0
54.67,Buffy ._.,Orange,-1467.32,3399.7,1730.54,0,0
55.7,ceeebzz,Blue,-4531.47,649.92,1697.84,0,1
55.8,Taha (RLCS PRO BLUE TAG),Blue,-4852.57,493.34,2158.07,1,0
57.37,dry,Orange,-4145.91,5048.44,1008.84,0,0
58.84,Taha (RLCS PRO BLUE TAG),Blue,-3724.08,891.43,1591.33,0,0
64.17,dry,Orange,4304.34,3504.56,1997.85,1,1
67.57,Buffy ._.,Orange,2615.44,1532.09,284.66,1,0
67.6,ceeebzz,Blue,2607.96,1288.84,150.22,0,0
70.13,dry,Orange,2073.98,1707.66,981.24,0,1
82.64,dry,Orange,-22.11,1325.7,309.62,0,0
82.64,Taha (RLCS PRO BLUE TAG),Blue,-22.11,1749.89,309.62,0,1
83.47,ceeebzz,Blue,-210.12,901.69,374.82,0,0
83.47,dry,Orange,-210.12,96.67,374.82,0,1
83.51,Buffy ._.,Orange,-134.31,96.67,469.65,0,0
85.11,ceeebzz,Blue,-401.23,1165.6,1722.71,0,1
85.87,Taha (RLCS PRO BLUE TAG),Blue,-562.18,554.31,1170.58,0,0
88.64,Buffy ._.,Orange,-804.5,973.56,593.13,0,0
88.91,Taha (RLCS PRO BLUE TAG),Blue,-1013.15,2709.6,407.28,0,1
90.71,ceeebzz,Blue,-2440.53,587.08,305.87,0,1
90.87,Taha (RLCS PRO BLUE TAG),Blue,-2554.58,362.57,519.28,0,0
90.91,dry,Orange,-2573.54,2581.26,238.03,0,0
95.51,ceeebzz,Blue,3787.72,898.56,725.88,0,0
95.77,Buffy ._.,Orange,4488.23,2711.93,532.63,1,0
99.5,ceeebzz,Blue,4273.44,4625.63,979.54,0,0
100.4,Buffy ._.,Orange,4502.56,1532.76,893.43,0,1
102.4,Buffy ._.,Orange,2440.22,1485.74,1914.86,0,1
105.34,Buffy ._.,Orange,-1579.02,2222.52,2266.06,0,0
110.17,ceeebzz,Blue,-3748.58,2126.99,968.32,1,1
111.63,ceeebzz,Blue,-2305.34,1250.72,567.93,0,0
113.83,dry,Orange,2533.7,2024.06,1722.87,1,1
116.2,dry,Orange,-23.72,2467.42,2316.38,0,0
117.9,Taha (RLCS PRO BLUE TAG),Blue,-2992.75,2061.61,1237.62,0,1
119.23,ceeebzz,Blue,-2985.91,1082.21,373.91,0,0
119.23,Buffy ._.,Orange,-2985.91,1473.58,373.91,0,1
121.93,Buffy ._.,Orange,-1944.87,2293.17,326.85,0,0
122.1,ceeebzz,Blue,-1973.95,1464.74,147.27,0,1
124.57,Taha (RLCS PRO BLUE TAG),Blue,-2458.7,3034.93,1724.6,1,1
126.83,Taha (RLCS PRO BLUE TAG),Blue,1005.86,695.83,913.34,0,0
127.56,dry,Orange,2599.87,3503.54,535.6,0,0
129.53,Taha (RLCS PRO BLUE TAG),Blue,4237.13,2035.64,1160.83,0,1
131.36,Taha (RLCS PRO BLUE TAG),Blue,3755.15,2098.71,694.72,0,0
132.53,Buffy ._.,Orange,3890.16,1101.22,270.51,0,0
132.56,Taha (RLCS PRO BLUE TAG),Blue,3827.33,2790.2,211.31,0,0
134.23,dry,Orange,805.14,290.16,730.82,0,1
134.3,Buffy ._.,Orange,653.05,290.16,649.77,0,0
135.6,ceeebzz,Blue,-956.72,1706.87,791.18,0,1
138.46,ceeebzz,Blue,2052.7,2160.47,2038.08,0,0
139.5,dry,Orange,3519.58,1664.05,545.07,0,1
142.49,Buffy ._.,Orange,4787.98,4769.88,1307.67,1,0
143.83,Taha (RLCS PRO BLUE TAG),Blue,3996.75,3318.01,89.48,0,1
146.59,ceeebzz,Blue,3344.11,1803.76,1006.7,0,0
147.29,dry,Orange,3956.29,1049.21,545.72,0,0
147.43,ceeebzz,Blue,3963.32,2028.57,384.92,0,0
148.39,Buffy ._.,Orange,3438.7,686.1,922.02,0,1
149.69,dry,Orange,1318.82,453.51,1299.62,0,1
149.73,Buffy ._.,Orange,1230.41,310.39,1711.6,0,0
153.39,Taha (RLCS PRO BLUE TAG),Blue,-4130.25,2359.19,798.71,0,1
154.83,Taha (RLCS PRO BLUE TAG),Blue,-2867.71,1548.79,470.26,0,0
156.46,dry,Orange,12.95,890.15,396.49,0,0
158.76,ceeebzz,Blue,-4973.1,2772.53,2473.49,1,1
160.49,ceeebzz,Blue,-4263.56,2193.4,1130.4,1,0
162.59,Buffy ._.,Orange,-459.85,1902.91,592.27,0,0
165.16,Taha (RLCS PRO BLUE TAG),Blue,-2233.43,1007.13,187.46,0,0
167.56,Buffy ._.,Orange,3269.6,2198.46,815.07,1,1
169.12,Buffy ._.,Orange,674.26,3037.5,1904.56,0,0
170.22,ceeebzz,Blue,-1990.04,2695.33,743.12,0,0
170.42,Buffy ._.,Orange,-2144.67,3733.27,375.42,0,1
172.09,Buffy ._.,Orange,-4987.23,2790.25,495.03,0,0
172.19,Taha (RLCS PRO BLUE TAG),Blue,-5124.55,1896.87,356.78,1,0
181.84,dry,Orange,0.0,1889.9,468.19,0,0
181.87,Taha (RLCS PRO BLUE TAG),Blue,8.84,1417.42,317.44,0,1
185.54,ceeebzz,Blue,2392.88,119.02,1529.01,0,1
188.14,ceeebzz,Blue,3186.76,2205.73,1209.59,0,0
190.47,dry,Orange,2800.59,1717.79,534.74,0,0
190.54,ceeebzz,Blue,2768.08,2558.72,509.05,0,1
193.81,ceeebzz,Blue,2962.71,1280.27,1722.2,0,0
195.01,Buffy ._.,Orange,3933.64,2039.62,132.66,0,1
196.11,dry,Orange,5030.6,816.12,858.74,1,1
198.2,dry,Orange,2667.0,1272.36,815.19,0,1
199.47,dry,Orange,446.5,1589.11,1868.21,0,0
201.1,Taha (RLCS PRO BLUE TAG),Blue,-3297.03,1353.15,1112.88,0,0
201.74,dry,Orange,-3277.29,1540.26,557.2,0,1
202.9,dry,Orange,-3163.75,2557.02,679.46,0,1
204.87,Buffy ._.,Orange,117.01,1358.86,772.62,0,1
206.5,Buffy ._.,Orange,-895.99,1008.74,1501.73,0,1
207.6,Buffy ._.,Orange,-2095.92,240.82,420.95,0,1
211.4,dry,Orange,-1703.05,1064.33,2463.44,0,1
213.5,dry,Orange,-921.41,1732.18,380.03,0,0
213.57,ceeebzz,Blue,-958.03,691.47,468.12,0,0
215.23,Buffy ._.,Orange,-618.12,1672.35,58.48,0,1
216.6,dry,Orange,-1278.83,741.0,137.91,0,0
216.6,Taha (RLCS PRO BLUE TAG),Blue,-1278.83,1371.75,137.91,0,0
219.2,dry,Orange,2858.33,2111.13,671.56,1,0
221.77,Taha (RLCS PRO BLUE TAG),Blue,2635.46,3120.04,1365.46,0,1
224.47,ceeebzz,Blue,2119.98,435.47,1041.53,0,0
227.06,dry,Orange,4825.59,3309.0,1556.44,1,1
228.13,dry,Orange,3835.44,2380.16,905.14,1,0
230.46,ceeebzz,Blue,-646.79,403.69,381.76,0,1
233.96,ceeebzz,Blue,4239.78,2209.54,467.22,0,1
234.8,ceeebzz,Blue,4270.46,1836.72,647.82,0,0
235.73,Buffy ._.,Orange,4943.63,349.82,624.23,1,1
245.48,dry,Orange,0.0,1346.73,500.58,0,0
245.51,Taha (RLCS PRO BLUE TAG),Blue,-125.83,2874.71,370.15,0,1
246.61,ceeebzz,Blue,-3180.38,1181.91,991.85,0,0
247.37,dry,Orange,-1977.54,1393.8,584.12,0,0
248.74,Taha (RLCS PRO BLUE TAG),Blue,26.92,1107.43,876.28,0,1
249.97,Taha (RLCS PRO BLUE TAG),Blue,1314.94,853.45,613.37,0,1
251.41,Taha (RLCS PRO BLUE TAG),Blue,2747.74,2003.68,1386.37,0,0
253.24,Buffy ._.,Orange,4626.72,2113.89,192.25,0,0
