Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Boost_Amount,Player_Speed,Player_VY,Player_Y,Possession_Kept
167.05,Juroh,Blue,3152.26,3741.46,1580.68,0,33.0,239.0,112.3,2937.7,0
168.71,Taha (RLCS PRO BLUE TAG),Orange,3642.87,1101.89,290.1,0,33.0,1335.8,-596.8,3779.7,1
171.01,kiwi,Orange,3268.85,456.02,765.65,0,33.0,1596.1,-1305.5,3446.0,1
172.65,kiwi,Orange,791.82,2980.21,222.99,0,33.0,1632.2,-1621.8,990.6,0
172.91,HEXZIYY,Blue,422.08,549.39,327.18,0,33.0,1866.4,1864.9,308.8,1
172.95,Juroh,Blue,361.72,380.72,293.97,0,33.0,2283.1,-2228.1,495.9,1
174.98,Juroh,Blue,-2171.43,2800.12,1567.64,1,33.0,1286.1,689.2,-2372.3,1
176.45,Juroh,Blue,-290.09,1151.22,754.74,0,33.0,2217.2,2119.2,-462.7,1
178.24,Juroh,Blue,3735.91,4440.02,947.94,0,33.0,2299.2,2251.3,3554.9,1
181.01,HEXZIYY,Blue,3929.11,653.0,498.01,0,33.0,2168.7,430.9,3731.5,0
181.04,kiwi,Orange,3995.51,527.13,328.32,0,33.0,2279.6,-1084.9,4035.4,0
181.14,Juroh,Blue,4141.3,549.09,442.84,0,33.0,2300.0,-470.1,4303.2,1
184.14,HEXZIYY,Blue,3428.99,683.26,724.26,0,33.0,245.8,-14.8,3353.1,1
185.58,HEXZIYY,Blue,4014.35,1317.98,505.15,0,33.0,1161.6,881.3,3928.6,1
186.58,HEXZIYY,Blue,4518.55,2517.84,394.67,0,33.0,1727.1,687.1,4499.1,1
190.01,Juroh,Blue,3269.99,1160.67,341.08,0,33.0,812.1,805.6,3116.6,1
192.48,Juroh,Blue,4525.38,3957.68,534.59,0,33.0,991.2,206.1,4515.1,0
193.31,kiwi,Orange,4975.94,248.11,406.94,0,33.0,1092.3,13.3,5042.7,1
193.41,Taha (RLCS PRO BLUE TAG),Orange,4999.76,132.52,469.39,1,33.0,183.0,-0.3,5103.0,1
194.37,kiwi,Orange,4472.85,1134.15,444.49,0,33.0,1871.9,-1053.5,4680.8,0
196.21,HEXZIYY,Blue,1511.02,2161.43,352.08,0,33.0,1201.0,-1196.0,1319.4,1
198.34,HEXZIYY,Blue,153.96,1779.93,1461.67,0,33.0,1169.7,93.8,-11.3,0
199.07,Taha (RLCS PRO BLUE TAG),Orange,416.92,2931.99,451.5,0,33.0,2300.0,-1298.8,606.2,1
201.64,Taha (RLCS PRO BLUE TAG),Orange,1012.45,3492.18,428.99,0,33.0,1440.1,1440.1,867.6,1
202.84,kiwi,Orange,2558.53,622.26,714.35,1,33.0,1822.6,-1750.5,2698.0,1
206.24,kiwi,Orange,-3969.78,2228.3,1166.54,0,33.0,2283.1,-1946.6,-4000.9,1
216.8,kiwi,Orange,0.0,512.53,255.02,0,33.0,2257.5,-1907.7,151.6,0
216.83,Juroh,Blue,-20.94,454.01,323.91,0,33.0,2261.9,1896.2,-207.2,0
218.0,Taha (RLCS PRO BLUE TAG),Orange,-66.62,1258.65,370.18,0,33.0,2230.1,-804.2,77.4,1
221.6,Taha (RLCS PRO BLUE TAG),Orange,-2593.7,1894.46,1482.31,0,33.0,1422.1,-835.2,-2588.4,1
222.56,Taha (RLCS PRO BLUE TAG),Orange,-3314.18,2325.63,587.09,0,33.0,2019.7,-775.7,-3298.3,0
222.9,HEXZIYY,Blue,-3565.94,1333.78,263.78,0,33.0,1029.0,-150.9,-3634.9,1
226.56,Juroh,Blue,-1623.15,2251.55,1603.55,0,33.0,1583.3,1560.0,-1752.3,0
228.19,Taha (RLCS PRO BLUE TAG),Orange,404.98,1198.42,82.26,0,33.0,1397.2,-608.0,503.5,0
230.23,HEXZIYY,Blue,1121.01,953.91,905.57,0,33.0,2177.6,2160.7,934.8,0
231.09,kiwi,Orange,4008.6,4103.28,1543.79,1,33.0,751.3,469.2,4183.2,1
233.33,kiwi,Orange,4342.51,1820.71,1616.02,1,33.0,1703.5,-766.5,4489.2,1
234.29,kiwi,Orange,3393.14,3877.11,2351.09,1,33.0,1395.6,-1394.7,3615.4,1
235.96,kiwi,Orange,650.16,1052.21,511.84,1,33.0,1823.7,-1718.5,748.2,0
239.32,Juroh,Blue,-4942.22,2085.37,384.49,1,33.0,2081.4,-141.2,-4916.4,0
241.46,Taha (RLCS PRO BLUE TAG),Orange,-2105.72,775.26,724.0,0,33.0,2275.1,54.8,-1942.8,0
241.56,Juroh,Blue,-2090.86,1786.06,354.86,0,33.0,2274.7,2067.7,-2276.0,1
242.72,HEXZIYY,Blue,-1148.24,1709.36,927.05,1,33.0,2281.3,2140.4,-1369.1,1
259.13,HEXZIYY,Blue,-3.64,390.78,326.39,0,33.0,535.9,-123.3,-170.9,0
259.13,Taha (RLCS PRO BLUE TAG),Orange,-3.64,500.55,266.92,0,33.0,747.2,215.5,152.5,0
259.97,Juroh,Blue,-289.96,845.1,566.71,0,33.0,2277.7,1764.8,-464.3,0
260.1,kiwi,Orange,-50.01,93.83,327.23,0,33.0,2288.5,-2178.0,0.5,0
262.43,Juroh,Blue,3706.27,1205.56,546.88,0,33.0,2282.7,2094.7,3496.4,0
262.57,Taha (RLCS PRO BLUE TAG),Orange,3931.28,3997.42,330.31,1,33.0,1799.4,1633.3,3728.0,1
265.6,kiwi,Orange,-979.68,996.5,718.71,0,33.0,2290.8,-2282.8,-811.0,0
266.57,HEXZIYY,Blue,-3122.61,3272.85,428.59,1,33.0,1862.2,-1853.2,-3142.8,0
268.83,Taha (RLCS PRO BLUE TAG),Orange,-3953.0,1694.36,494.81,0,33.0,2035.1,-2033.5,-3832.3,0
269.27,HEXZIYY,Blue,-4754.79,575.89,652.26,1,33.0,461.6,-257.7,-4757.2,1
271.46,HEXZIYY,Blue,-4430.02,807.3,556.87,0,33.0,910.6,558.9,-4542.8,0
271.66,Taha (RLCS PRO BLUE TAG),Orange,-4375.52,2198.84,373.74,0,33.0,245.0,104.8,-4300.1,0
273.26,Juroh,Blue,-4964.04,1399.95,1790.66,1,33.0,572.5,503.6,-5032.7,0
275.46,Taha (RLCS PRO BLUE TAG),Orange,-3247.1,668.67,459.88,0,33.0,1454.8,-1168.5,-3084.5,0
275.53,Juroh,Blue,-3273.72,2098.67,300.49,0,33.0,1241.5,401.9,-3314.8,0
279.16,kiwi,Orange,-1876.78,2135.46,1890.33,0,33.0,1565.6,-956.8,-1795.8,1
280.7,Taha (RLCS PRO BLUE TAG),Orange,-3654.01,2855.67,401.63,0,33.0,1360.9,-215.8,-3566.1,0
280.8,Juroh,Blue,-3689.52,992.69,275.69,0,33.0,1206.0,950.2,-3840.6,0
283.73,kiwi,Orange,-2582.69,924.4,2055.38,0,33.0,1383.9,1195.8,-2579.0,1
285.79,kiwi,Orange,-2000.39,2567.26,1691.48,0,33.0,689.7,-566.8,-1920.6,1
287.63,kiwi,Orange,-3301.59,1386.9,1971.34,0,33.0,1603.7,-987.6,-3181.1,0
289.16,HEXZIYY,Blue,-4841.16,1974.59,300.9,1,33.0,1994.7,399.7,-4996.6,0
290.66,Taha (RLCS PRO BLUE TAG),Orange,-3672.13,1003.27,1587.28,0,33.0,2198.7,-1445.7,-3533.8,0
292.83,Juroh,Blue,-4575.11,1539.92,322.08,1,33.0,1306.5,735.3,-4731.1,0
295.16,kiwi,Orange,-4403.27,2070.21,1220.91,0,33.0,1915.5,-1901.2,-4282.9,0
295.46,HEXZIYY,Blue,-4965.96,1602.32,455.29,1,33.0,2300.0,-516.9,-4987.0,1
306.31,Juroh,Blue,22.13,340.28,429.3,0,33.0,1994.2,1982.2,-141.8,0
307.44,Taha (RLCS PRO BLUE TAG),Orange,3183.49,2683.15,1433.96,0,33.0,1671.6,-1671.5,3412.6,0
311.64,HEXZIYY,Blue,-4198.57,2138.92,336.1,0,33.0,1992.8,832.5,-4349.8,1
313.24,Juroh,Blue,-3592.29,1837.44,998.7,0,33.0,1102.9,-111.5,-3582.9,1
315.3,Juroh,Blue,-2523.28,2126.45,437.0,0,33.0,1229.0,903.5,-2608.8,0
316.4,Taha (RLCS PRO BLUE TAG),Orange,-1784.48,1147.14,763.67,0,33.0,729.5,-728.8,-1589.0,0
318.37,HEXZIYY,Blue,-3999.39,621.89,800.23,0,33.0,2047.2,-1373.1,-3929.0,0
321.04,kiwi,Orange,-2663.66,1565.81,560.87,0,33.0,2200.9,-2194.0,-2639.3,0
322.67,HEXZIYY,Blue,-1595.86,3398.91,1176.23,0,33.0,1534.3,1277.4,-1691.8,0
325.1,Taha (RLCS PRO BLUE TAG),Orange,2980.11,2980.97,1951.27,0,33.0,1504.0,-528.9,3136.8,1
328.73,kiwi,Orange,-1491.02,1600.34,672.52,0,33.0,1671.2,-1657.6,-1419.2,0
330.13,Juroh,Blue,-4454.94,1250.26,1117.62,0,33.0,873.7,166.3,-4563.0,0
334.77,Taha (RLCS PRO BLUE TAG),Orange,-3002.35,989.9,849.84,0,33.0,671.6,-655.2,-2900.0,1
335.8,Taha (RLCS PRO BLUE TAG),Orange,-3912.57,1714.84,1216.28,0,33.0,1325.3,-1151.5,-3836.2,0
336.47,HEXZIYY,Blue,-4683.62,506.72,287.8,0,33.0,1388.9,-1343.7,-4756.8,0
337.9,kiwi,Orange,-4225.33,1733.13,144.37,0,33.0,1598.5,-1396.6,-4072.9,0
338.03,Juroh,Blue,-4385.21,1354.83,132.17,0,33.0,1173.6,-1111.5,-4191.2,0
352.27,kiwi,Orange,0.0,366.07,413.18,0,33.0,2293.3,-1386.1,185.0,0
352.34,Juroh,Blue,-1.58,359.22,331.82,0,33.0,993.5,319.2,-167.6,0
355.84,kiwi,Orange,2613.48,1042.35,777.06,0,33.0,1026.0,878.9,2669.8,1
357.47,Taha (RLCS PRO BLUE TAG),Orange,2725.39,1466.48,1435.85,0,33.0,791.4,-512.4,2835.8,1
359.34,Taha (RLCS PRO BLUE TAG),Orange,658.52,887.92,705.39,0,33.0,1534.4,-1420.3,846.6,0
361.74,Juroh,Blue,-2079.13,177.76,458.56,0,33.0,730.0,236.0,-2223.4,0
364.24,kiwi,Orange,-689.6,565.79,1027.41,0,33.0,2095.1,193.4,-617.9,1
366.47,Taha (RLCS PRO BLUE TAG),Orange,-4284.83,945.16,1188.45,0,33.0,1262.5,1241.0,-4380.9,1
367.24,kiwi,Orange,-4897.88,645.12,1029.68,0,33.0,1824.5,-1293.3,-4956.1,0
369.14,HEXZIYY,Blue,-4448.18,785.82,579.62,0,33.0,1180.0,809.1,-4592.2,1
370.2,HEXZIYY,Blue,-3550.13,222.43,829.63,0,33.0,2261.5,2196.6,-3527.7,1
370.27,Juroh,Blue,-3498.3,259.12,997.76,0,33.0,1690.9,1655.9,-3618.8,0
372.24,kiwi,Orange,-3087.32,949.09,659.12,0,33.0,2016.1,-1609.8,-2897.8,0
10.2,den,Orange,-17.35,1416.96,351.2,0,33.0,2285.1,-2230.3,203.9,0
10.2,rush,Blue,-17.35,1602.25,351.2,0,33.0,2283.3,1330.1,-128.5,0
11.84,Taha (RLCS PRO BLUE TAG),Orange,-771.96,3095.23,990.4,1,33.0,2181.4,-1611.7,-730.2,0
14.74,rush,Blue,-3918.23,6780.81,900.45,1,33.0,1478.3,-1251.7,-3866.2,1
15.94,rush,Blue,-4054.34,5059.32,1808.57,0,33.0,1162.3,1111.3,-4202.9,1
17.37,rush,Blue,-2273.13,2634.26,1491.06,0,33.0,1479.3,1216.4,-2464.1,0
18.77,den,Orange,-368.98,4098.71,652.37,0,33.0,750.6,-436.9,-140.6,0
18.94,rush,Blue,-377.42,1068.59,396.31,0,33.0,1717.0,1322.7,-562.1,1
21.44,rush,Blue,2925.49,2435.13,1905.11,0,33.0,1678.0,1579.6,2764.4,1
22.1,rush,Blue,3468.7,2769.07,1431.53,0,33.0,745.0,743.9,3562.5,0
23.17,Taha (RLCS PRO BLUE TAG),Orange,3659.94,3321.86,155.15,1,33.0,1800.9,-1792.3,3835.0,0
25.2,Kripper,Blue,1242.67,2373.78,651.07,1,33.0,1091.7,1082.6,1065.9,0
29.1,den,Orange,4150.17,4853.54,2917.84,1,33.0,995.1,-991.3,4344.5,1
31.34,den,Orange,2462.89,2704.49,1455.5,0,33.0,807.1,-740.6,2486.1,1
33.13,den,Orange,1147.03,2103.95,851.43,0,33.0,1255.6,-1146.8,1224.9,0
33.43,rush,Blue,810.32,1685.73,200.51,0,33.0,1200.4,1149.2,735.5,1
35.13,Kripper,Blue,-1120.3,1684.48,457.77,1,33.0,2299.9,546.9,-1229.3,0
35.23,den,Orange,-1043.87,2521.67,379.77,0,33.0,1489.1,-597.4,-822.1,0
36.57,Kripper,Blue,-874.48,3305.77,749.42,0,33.0,1967.3,566.0,-948.4,1
37.67,rush,Blue,-567.23,2088.61,1132.98,1,33.0,2009.1,2006.1,-778.2,1
39.97,rush,Blue,4118.74,2881.37,110.9,0,33.0,1935.5,1183.8,3961.8,1
49.82,Kripper,Blue,0.0,963.94,406.32,0,33.0,2214.2,1888.4,-198.1,0
49.82,Taha (RLCS PRO BLUE TAG),Orange,0.0,1382.05,406.32,0,33.0,2265.8,-1711.7,196.7,1
50.48,den,Orange,158.69,781.78,535.85,0,33.0,1986.5,-1828.0,281.3,0
50.58,rush,Blue,-53.14,463.82,377.74,0,33.0,2274.5,2149.6,-236.5,0
54.48,Taha (RLCS PRO BLUE TAG),Orange,-271.24,1895.91,1339.84,0,33.0,612.5,-283.2,-194.6,1
55.62,Taha (RLCS PRO BLUE TAG),Orange,-722.89,2472.13,1464.49,0,33.0,1220.0,-574.6,-527.5,1
56.61,Taha (RLCS PRO BLUE TAG),Orange,-1636.33,2699.59,2072.53,0,33.0,1641.9,-1271.5,-1396.1,0
57.21,Kripper,Blue,-2492.71,2224.85,268.09,0,33.0,1535.6,141.2,-2435.2,1
59.11,Kripper,Blue,-3335.82,1311.47,1559.86,0,33.0,1449.0,-1304.5,-3236.8,1
61.51,Kripper,Blue,-3232.96,1295.11,1436.57,1,33.0,1523.7,1461.6,-3393.0,0
63.31,den,Orange,464.79,1137.51,633.39,0,33.0,1551.8,1551.8,572.0,1
65.28,den,Orange,2263.15,935.14,710.79,0,33.0,505.1,-37.3,2489.4,0
66.05,rush,Blue,1968.51,2726.72,526.49,0,33.0,261.2,-34.1,1866.2,0
67.05,den,Orange,1618.68,1055.33,227.92,0,33.0,977.6,-968.8,1821.1,1
68.28,Taha (RLCS PRO BLUE TAG),Orange,1715.13,1065.03,314.49,1,33.0,2281.3,-1977.5,1901.4,0
71.01,Kripper,Blue,-4725.41,4186.9,1841.26,1,33.0,2024.5,-1755.3,-4787.7,0
72.44,Taha (RLCS PRO BLUE TAG),Orange,-4262.9,2042.97,647.88,0,33.0,200.8,-195.9,-4098.0,1
73.74,Taha (RLCS PRO BLUE TAG),Orange,-4384.14,1122.91,647.33,0,33.0,1343.2,182.1,-4351.2,1
74.68,Taha (RLCS PRO BLUE TAG),Orange,-4734.04,669.88,1428.68,0,33.0,1715.6,-924.7,-4529.6,0
84.44,Kripper,Blue,0.0,974.73,547.33,0,33.0,2285.4,2218.0,-181.0,0
84.48,Taha (RLCS PRO BLUE TAG),Orange,27.21,816.73,300.79,0,33.0,1039.6,-1033.7,144.8,0
88.74,Kripper,Blue,4910.67,4387.94,1412.19,0,33.0,767.6,379.2,4988.6,1
90.67,rush,Blue,3165.86,902.29,581.2,0,33.0,1688.3,1325.6,3029.2,0
90.74,Taha (RLCS PRO BLUE TAG),Orange,3171.45,2240.43,422.05,0,33.0,1865.1,-755.8,3329.4,0
93.57,Kripper,Blue,2549.92,3144.97,1509.64,0,33.0,993.1,883.0,2468.4,1
94.87,Kripper,Blue,3957.63,2479.87,2433.16,0,33.0,2080.5,957.0,3892.8,0
95.51,den,Orange,5018.92,2779.1,592.15,1,33.0,1541.7,841.3,4890.9,1
96.94,Taha (RLCS PRO BLUE TAG),Orange,4919.7,1866.03,888.89,1,33.0,1877.6,910.0,4919.6,1
98.67,den,Orange,4031.47,2840.26,3949.27,0,33.0,746.2,-658.8,4008.8,1
100.74,den,Orange,2216.11,1262.23,3294.08,0,33.0,1302.0,-1164.8,2364.2,1
102.64,den,Orange,-396.2,1290.54,92.26,0,33.0,1486.3,-1266.9,-450.2,0
104.67,Kripper,Blue,-2285.24,667.32,213.37,1,33.0,1393.1,1371.2,-2456.4,0
104.67,den,Orange,-2285.24,898.28,213.37,0,33.0,1350.6,-839.2,-2263.3,1
106.87,Taha (RLCS PRO BLUE TAG),Orange,2292.29,2256.61,2026.9,1,33.0,2279.7,1899.1,2156.9,1
109.54,Taha (RLCS PRO BLUE TAG),Orange,4515.24,39.44,1562.41,0,33.0,1144.5,-854.2,4700.1,1
110.94,Taha (RLCS PRO BLUE TAG),Orange,2819.07,1322.62,1783.02,0,33.0,1883.2,-1599.8,2941.3,0
114.13,rush,Blue,-3371.19,1626.32,402.24,0,33.0,1280.0,-768.2,-3464.4,0
126.48,den,Orange,0.0,983.42,506.41,0,33.0,2284.3,-2117.3,228.7,0
126.55,rush,Blue,-34.89,956.33,284.46,0,33.0,950.0,39.6,-137.4,1
130.31,Kripper,Blue,-3723.96,2391.69,2004.68,0,33.0,1596.7,1487.8,-3900.1,0
133.75,Taha (RLCS PRO BLUE TAG),Orange,3865.85,2131.03,1806.56,1,33.0,2178.3,2046.0,3758.6,0
134.95,Kripper,Blue,4480.35,2896.37,377.08,0,33.0,2290.4,2290.4,4289.2,0
134.98,den,Orange,4471.96,1575.79,239.27,0,33.0,2267.8,174.3,4451.7,0
138.08,rush,Blue,1402.19,638.14,2061.42,0,33.0,1470.5,1461.3,1176.1,0
139.58,den,Orange,4910.59,1899.58,1765.81,1,33.0,839.6,-600.8,4886.0,0
141.18,rush,Blue,2580.88,1075.56,744.42,0,33.0,1256.0,-1255.9,2595.6,1
142.68,rush,Blue,1927.04,926.21,1225.84,0,33.0,1420.9,379.5,1724.0,0
143.71,Taha (RLCS PRO BLUE TAG),Orange,2707.75,1627.83,443.47,1,33.0,2166.1,-2033.3,2904.6,0
146.71,Kripper,Blue,3630.51,1796.85,1390.39,0,33.0,1299.1,1105.1,3432.6,0
148.34,Taha (RLCS PRO BLUE TAG),Orange,4364.52,739.44,557.17,0,33.0,624.4,439.7,4294.7,0
150.34,rush,Blue,2874.84,1750.67,546.64,0,33.0,991.7,988.5,2714.3,0
150.44,den,Orange,3030.07,1659.68,377.84,0,33.0,1221.2,-998.3,3157.6,1
151.48,Taha (RLCS PRO BLUE TAG),Orange,4643.03,2860.22,2314.64,1,33.0,447.7,227.9,4747.2,0
153.11,Kripper,Blue,4864.53,1306.76,1273.04,0,33.0,1870.2,1868.5,4750.5,1
154.64,rush,Blue,3752.0,1406.31,1503.04,0,33.0,785.2,-78.2,3623.0,1
155.87,Kripper,Blue,4089.39,696.13,411.17,0,33.0,1074.1,-780.3,4175.7,0
156.07,Taha (RLCS PRO BLUE TAG),Orange,4153.62,2827.41,252.87,1,33.0,1400.3,-1012.7,4323.2,0
157.14,rush,Blue,3488.51,94.85,297.94,0,33.0,597.2,-258.3,3373.0,1
158.71,Kripper,Blue,2654.71,479.71,729.95,0,33.0,1368.0,748.7,2457.4,1
160.01,Kripper,Blue,4043.38,1585.95,1016.02,0,33.0,1500.8,1324.4,3834.3,0
160.54,den,Orange,5026.61,1702.28,454.89,1,33.0,616.5,-8.0,5115.6,1
173.13,Taha (RLCS PRO BLUE TAG),Orange,0.0,1004.8,569.23,0,33.0,2263.2,-1943.4,223.0,0
173.17,Kripper,Blue,0.0,1050.85,448.65,0,33.0,2253.0,1844.1,-213.3,1
173.87,rush,Blue,-66.79,187.87,560.82,0,33.0,2284.8,1649.7,-249.5,0
173.9,den,Orange,-28.32,772.61,360.72,0,33.0,2232.2,-1871.4,107.2,1
180.9,Taha (RLCS PRO BLUE TAG),Orange,426.38,244.24,1822.1,0,33.0,534.9,-317.7,560.7,1
181.03,den,Orange,402.61,267.41,1589.4,0,33.0,2255.5,2089.2,500.6,1
182.96,den,Orange,-677.47,478.97,315.67,0,33.0,1845.4,-1830.2,-507.4,0
184.13,rush,Blue,-3733.72,1419.33,1365.53,0,33.0,1324.0,-1036.5,-3826.6,0
186.66,Taha (RLCS PRO BLUE TAG),Orange,-2583.28,1081.14,1479.62,0,33.0,770.5,-667.4,-2428.5,1
189.1,Taha (RLCS PRO BLUE TAG),Orange,-4239.31,1254.16,427.08,0,33.0,962.5,-705.6,-4157.5,1
189.7,den,Orange,-3964.56,818.45,608.08,0,33.0,1755.2,-1730.9,-3775.2,1
199.45,den,Orange,0.0,848.45,514.85,0,33.0,2284.6,-2263.4,232.4,0
199.49,rush,Blue,-47.56,695.37,336.23,0,33.0,2229.4,2168.0,24.2,1
200.15,Kripper,Blue,-1958.61,2496.55,948.1,0,33.0,2027.9,1979.0,-2186.0,0
201.95,Taha (RLCS PRO BLUE TAG),Orange,1818.08,258.86,1412.07,0,33.0,287.8,-20.1,1982.2,1
205.05,den,Orange,-209.88,1319.06,187.3,0,33.0,1716.9,-845.0,-110.5,0
205.12,Kripper,Blue,-262.93,1245.78,173.48,0,33.0,1304.4,-134.1,-205.6,1
208.22,rush,Blue,-4365.06,1536.86,1128.85,0,33.0,2020.0,-1134.7,-4379.0,0
209.52,den,Orange,-2953.35,374.54,2108.73,0,33.0,839.7,838.4,-2766.8,0
210.98,rush,Blue,-1519.43,533.1,240.06,0,33.0,30.4,30.3,-1433.9,1
212.38,rush,Blue,-994.07,1753.23,384.03,0,33.0,2220.0,-138.3,-1070.6,0
214.05,den,Orange,833.61,975.67,353.51,0,33.0,2211.6,2209.2,704.7,1
214.95,Taha (RLCS PRO BLUE TAG),Orange,1634.69,1283.69,253.51,0,33.0,2242.4,-1171.0,1706.9,0
217.35,Kripper,Blue,35.81,1421.85,1216.3,0,33.0,601.4,-595.0,38.7,1
219.35,Kripper,Blue,-903.37,869.54,1284.15,0,33.0,1244.6,-592.8,-938.3,1
221.78,Kripper,Blue,-1204.32,961.2,1349.35,0,33.0,700.7,617.3,-1358.1,0
223.85,den,Orange,1940.38,1439.13,491.03,0,33.0,1518.3,1080.2,1945.2,1
226.41,den,Orange,4285.74,2818.06,1884.29,1,33.0,1815.2,834.7,4138.3,1
227.48,den,Orange,4748.96,1813.98,455.82,1,33.0,698.4,406.1,4852.0,0
227.58,rush,Blue,4712.27,3465.63,335.63,0,33.0,1886.3,1883.7,4545.6,0
229.34,Taha (RLCS PRO BLUE TAG),Orange,4740.11,969.09,539.56,1,33.0,1118.5,144.2,4834.6,0
229.51,rush,Blue,4616.66,3461.32,244.09,0,33.0,1035.0,-351.6,4702.6,0
231.58,Taha (RLCS PRO BLUE TAG),Orange,2011.74,2095.75,1078.16,0,33.0,0.1,-0.1,2166.4,0
232.98,rush,Blue,511.67,1271.17,2219.59,0,33.0,1814.3,918.0,325.7,1
234.14,rush,Blue,1603.34,857.92,670.99,0,33.0,1217.3,935.9,1483.2,1
240.51,Kripper,Blue,3201.12,2004.86,1972.95,0,33.0,1565.3,1565.3,3100.7,0
241.81,den,Orange,5011.92,1469.91,1793.3,0,33.0,354.7,130.4,5104.2,1
244.41,den,Orange,4080.07,2036.12,1438.91,0,33.0,1488.6,-485.6,4115.3,0
244.97,Kripper,Blue,3869.51,2173.04,162.47,0,33.0,2014.3,1717.7,3730.1,1
248.01,rush,Blue,379.73,539.63,1027.38,0,33.0,1322.6,1059.6,245.0,1
249.47,rush,Blue,2492.53,1807.35,1151.28,0,33.0,2195.2,1890.7,2281.0,0
249.81,Taha (RLCS PRO BLUE TAG),Orange,3096.14,2632.07,422.07,0,33.0,1894.1,-733.5,3229.1,0
252.54,rush,Blue,4081.41,3013.79,1178.96,0,33.0,672.1,-90.6,4054.3,1
254.17,Kripper,Blue,3036.67,999.01,853.23,0,33.0,1281.2,1182.3,2848.7,0
254.31,den,Orange,3179.6,1731.25,404.47,0,33.0,1781.6,-1740.6,3341.2,0
254.81,rush,Blue,2088.15,1514.71,486.6,0,33.0,1850.0,-1250.6,2033.3,0
255.11,den,Orange,1999.31,1007.04,298.4,0,33.0,1798.7,-1763.2,2028.0,0
256.47,rush,Blue,1716.37,965.22,573.42,0,33.0,9.3,-3.6,1596.5,0
258.97,den,Orange,3800.2,1768.51,1563.21,0,33.0,1290.0,936.8,3845.4,1
259.9,den,Orange,3690.86,1738.15,1423.11,0,33.0,1094.5,-587.9,3900.8,1
263.7,Taha (RLCS PRO BLUE TAG),Orange,-447.79,324.61,477.82,0,33.0,2103.1,76.4,-479.5,0
263.74,Kripper,Blue,-466.07,1709.89,494.06,0,33.0,1893.2,-1654.3,-504.8,0
263.9,den,Orange,-476.23,67.2,339.14,0,33.0,1978.5,-1380.3,-486.9,0
266.87,Kripper,Blue,118.86,1046.66,150.44,0,33.0,1392.7,1342.9,-116.0,1
268.94,Kripper,Blue,3586.86,2826.26,1725.13,0,33.0,2298.1,2144.8,3411.7,0
269.64,Taha (RLCS PRO BLUE TAG),Orange,4769.39,2413.68,410.52,1,33.0,328.0,-186.8,4950.9,0
272.5,rush,Blue,4637.9,3342.54,1364.62,0,33.0,1257.9,1222.5,4434.8,0
275.17,Taha (RLCS PRO BLUE TAG),Orange,4745.17,1539.19,95.8,1,33.0,843.8,-569.5,4912.3,1
275.93,den,Orange,3889.16,651.6,90.79,0,33.0,1538.8,-1534.8,4084.5,0
276.07,Kripper,Blue,3609.16,521.3,430.16,0,33.0,2282.6,179.4,3465.4,0
278.8,den,Orange,4822.22,2111.39,535.75,1,33.0,2080.5,1888.9,4732.7,1
281.23,den,Orange,3713.63,2059.29,52.71,0,33.0,1445.3,-1348.3,3919.7,0
281.3,Kripper,Blue,3661.46,2790.49,102.08,0,33.0,1942.6,-1863.7,3823.4,1
282.3,Kripper,Blue,1231.54,992.07,578.4,0,33.0,2298.2,2256.2,1103.4,1
282.9,rush,Blue,-3.99,959.97,416.74,0,33.0,632.8,62.2,-41.9,1
284.6,Kripper,Blue,-2943.02,1571.36,1063.98,0,33.0,2159.3,-2150.2,-2877.5,1
285.93,Kripper,Blue,-4605.05,2885.81,2054.06,0,33.0,911.4,332.5,-4748.7,1
287.13,Kripper,Blue,-4988.32,1747.84,2462.38,1,33.0,712.9,-225.9,-5055.8,1
290.56,Kripper,Blue,-2529.97,1578.25,723.94,0,33.0,1238.7,1236.9,-2692.1,0
294.43,den,Orange,4394.96,2406.43,1085.64,1,33.0,1966.8,1441.4,4503.6,1
295.8,den,Orange,4893.17,3539.95,1236.5,1,33.0,2074.9,-773.7,5036.4,0
298.76,rush,Blue,391.37,1201.54,360.08,0,33.0,1835.3,1678.9,209.8,1
300.4,rush,Blue,2227.76,917.16,879.41,0,33.0,1633.7,1576.8,2118.4,0
301.0,Taha (RLCS PRO BLUE TAG),Orange,3091.9,1968.54,310.68,1,33.0,2274.5,-706.0,3224.2,0
304.66,Kripper,Blue,-4077.65,3807.27,3492.08,0,33.0,1735.8,1716.6,-4262.7,0
307.79,Taha (RLCS PRO BLUE TAG),Orange,5001.76,3050.58,3315.41,1,33.0,346.2,-320.1,5069.0,0
309.63,rush,Blue,-57.52,993.06,654.2,0,33.0,2099.6,-1297.4,-26.6,0
312.33,den,Orange,-2444.97,940.26,905.55,0,33.0,944.0,-657.8,-2353.5,0
315.69,rush,Blue,-3981.1,2370.24,807.42,0,33.0,1678.4,419.3,-3975.3,0
317.66,den,Orange,-2860.78,3255.08,193.67,0,33.0,436.4,436.4,-2802.5,0
317.79,rush,Blue,-2819.68,2518.4,133.55,0,33.0,802.6,719.6,-2905.8,0
320.36,den,Orange,-2769.42,1883.83,652.88,0,33.0,1150.1,-716.1,-2594.8,1
